"Bin","Room","Rack","Type","Status","SKU","Males","Females","Pregnant Females","Mothers","Mother Slots","Rats/Litter","Due Date","Birth Date","Grow-out Start","Source Bin","Active Vacation Mothers","Label Primary","Label Secondary","QR Target","SKU Freezer On Hand","Shopify Variant IDs","Last Event","Note","Updated At"
"G3-10","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-10","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-10","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-11","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-11","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-11","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-12","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-12","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-12","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-13","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-13","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-13","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-14","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-14","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-14","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-15","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-15","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-15","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-16","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-16","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-16","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-17","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-17","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-17","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-18","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-18","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-18","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-19","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-19","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-19","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-20","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-20","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-20","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-21","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-21","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-21","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-22","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-22","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-22","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-23","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-23","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-23","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-24","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-24","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-24","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-25","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-25","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-25","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-26","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-26","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-26","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-27","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-27","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-27","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-28","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-28","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-28","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-29","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-29","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-29","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-30","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-30","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-30","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-31","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-31","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-31","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-32","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-32","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-32","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-33","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-33","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-33","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-34","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-34","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-34","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-35","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-35","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-35","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-36","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-36","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-36","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-37","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-37","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-37","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-38","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-38","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-38","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-39","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-39","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-39","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-40","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-40","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-40","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-41","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-41","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-41","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G3-42","growout","Grow 3","70S","open","No SKU","0","0","0","0","","0","","","","","0","G3-42","Grow-out / Grow 3 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G3-42","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-10","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-10","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-10","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-11","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-11","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-11","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-12","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-12","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-12","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-13","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-13","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-13","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-14","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-14","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-14","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-15","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-15","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-15","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-16","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-16","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-16","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-17","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-17","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-17","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-18","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-18","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-18","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-19","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-19","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-19","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-20","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-20","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-20","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-21","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-21","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-21","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-22","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-22","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-22","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-23","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-23","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-23","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-24","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-24","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-24","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-25","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-25","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-25","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-26","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-26","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-26","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-27","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-27","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-27","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-28","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-28","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-28","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-29","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-29","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-29","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-30","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-30","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-30","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-31","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-31","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-31","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-32","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-32","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-32","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-33","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-33","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-33","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-34","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-34","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-34","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-35","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-35","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-35","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-36","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-36","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-36","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-37","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-37","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-37","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-38","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-38","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-38","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-39","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-39","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-39","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-40","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-40","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-40","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
"G4-41","growout","Grow 4","70S","open","No SKU","0","0","0","0","","0","","","","","0","G4-41","Grow-out / Grow 4 / 70S · Grow-out batch","https://app.frostbitefeeders.com/inventory-test/#G4-41","","","","Available grow-out position","2026-06-18T03:02:59.863Z"
